barrio_1,ambientes,m2total,db_lo_num,preciousd,precio_x_m2,latitud,longitud
CABALLITO,3.0,79.0,65.0,264000.0,3341.772151898734,-34.627523,-58.439447
VILLA SANTA RITA,2.0,52.0,70.0,93000.0,1788.4615384615386,-34.613283,-58.479501
VILLA SANTA RITA,1.0,35.0,65.0,84500.0,2414.285714285714,-34.614437,-58.481814
VILLA SANTA RITA,2.0,47.0,65.0,105000.0,2234.0425531914893,-34.615788,-58.47974
VILLA SANTA RITA,1.0,37.0,70.0,95000.0,2567.5675675675675,-34.6151,-58.480321
VILLA SANTA RITA,2.0,37.0,65.0,85000.0,2297.2972972972975,-34.613738,-58.481393
VILLA SANTA RITA,1.0,30.0,70.0,98000.0,3266.6666666666665,-34.614124,-58.48112
VILLA SANTA RITA,1.0,38.0,65.0,115000.0,3026.315789473684,-34.612075,-58.480082
VILLA SANTA RITA,2.0,49.0,65.0,149900.0,3059.183673469388,-34.613755,-58.477768
VILLA SANTA RITA,2.0,58.0,70.0,92000.0,1586.2068965517242,-34.618087,-58.4857
VILLA SANTA RITA,0.0,55.0,70.0,98000.0,1781.8181818181818,-34.621557,-58.481477
VILLA SANTA RITA,3.0,60.0,70.0,115000.0,1916.6666666666667,-34.619759,-58.483516
VILLA SANTA RITA,1.0,23.0,70.0,74000.0,3217.391304347826,-34.617181,-58.489005
VILLA SANTA RITA,1.0,29.0,70.0,70000.0,2413.793103448276,-34.617194,-58.489032
VILLA SANTA RITA,3.0,75.0,60.0,169000.0,2253.3333333333335,-34.617911,-58.479932
VILLA SANTA RITA,3.0,112.0,65.0,195000.0,1741.0714285714287,-34.617757,-58.474538
VILLA SANTA RITA,3.0,63.0,60.0,125000.0,1984.126984126984,-34.615707,-58.481615
VILLA SANTA RITA,2.0,40.0,60.0,85000.0,2125.0,-34.61873,-58.479212
VILLA SANTA RITA,4.0,90.0,75.0,197000.0,2188.8888888888887,-34.621826,-58.476773
MONTE CASTRO,2.0,51.0,65.0,122000.0,2392.156862745098,-34.621276,-58.506382
MONTE CASTRO,2.0,51.0,65.0,122000.0,2392.156862745098,-34.621276,-58.506382
MONTE CASTRO,2.0,52.0,70.0,115000.0,2211.5384615384614,-34.622489,-58.507833
MONTE CASTRO,2.0,52.0,70.0,115000.0,2211.5384615384614,-34.622489,-58.507833
MONTE CASTRO,2.0,64.0,70.0,125000.0,1953.125,-34.618954,-58.506914
MONTE CASTRO,2.0,64.0,70.0,125000.0,1953.125,-34.618954,-58.506914
MONTE CASTRO,1.0,47.0,70.0,105000.0,2234.0425531914893,-34.623193,-58.504556
MONTE CASTRO,1.0,47.0,70.0,105000.0,2234.0425531914893,-34.623193,-58.504556
MONTE CASTRO,2.0,45.0,70.0,93500.0,2077.777777777778,-34.626365,-58.514112
MONTE CASTRO,2.0,45.0,70.0,93500.0,2077.777777777778,-34.626365,-58.514112
MONTE CASTRO,1.0,47.0,70.0,105000.0,2234.0425531914893,-34.623331,-58.504458
MONTE CASTRO,1.0,47.0,70.0,105000.0,2234.0425531914893,-34.623331,-58.504458
MONTE CASTRO,2.0,46.0,65.0,155000.0,3369.5652173913045,-34.624848,-58.505401
MONTE CASTRO,2.0,46.0,65.0,155000.0,3369.5652173913045,-34.624848,-58.505401
MONTE CASTRO,2.0,45.0,70.0,140000.0,3111.1111111111113,-34.625232,-58.504766
MONTE CASTRO,2.0,45.0,70.0,140000.0,3111.1111111111113,-34.625232,-58.504766
MONTE CASTRO,1.0,39.0,65.0,95000.0,2435.897435897436,-34.615129,-58.498434
MONTE CASTRO,1.0,39.0,65.0,95000.0,2435.897435897436,-34.615129,-58.498434
MONTE CASTRO,3.0,72.0,70.0,187000.0,2597.222222222222,-34.623269,-58.504469
MONTE CASTRO,3.0,72.0,70.0,187000.0,2597.222222222222,-34.623269,-58.504469
MONTE CASTRO,3.0,75.0,65.0,150000.0,2000.0,-34.618549,-58.497877
MONTE CASTRO,3.0,75.0,65.0,150000.0,2000.0,-34.618549,-58.497877
VILLA REAL,3.0,59.0,65.0,129000.0,2186.4406779661017,-34.619086,-58.52929
VILLA REAL,3.0,59.0,65.0,129000.0,2186.4406779661017,-34.619086,-58.52929
FLORES,4.0,112.0,70.0,320000.0,2857.1428571428573,-34.615585,-58.458649
FLORES,2.0,43.0,75.0,82900.0,1927.906976744186,-34.632141,-58.464489
FLORES,2.0,47.0,75.0,84000.0,1787.2340425531916,-34.63349,-58.469116
FLORES,2.0,50.0,75.0,140000.0,2800.0,-34.629061,-58.454815
FLORES,2.0,60.0,60.0,155000.0,2583.3333333333335,-34.617365,-58.462071
FLORES,1.0,37.0,75.0,85000.0,2297.2972972972975,-34.615263,-58.463073
FLORES,2.0,40.0,65.0,120000.0,3000.0,-34.623219,-58.465483
FLORES,1.0,37.0,75.0,84000.0,2270.2702702702704,-34.628813,-58.47223
FLORES,3.0,42.0,70.0,72000.0,1714.2857142857142,-34.627451,-58.464972
FLORES,4.0,70.0,75.0,179000.0,2557.1428571428573,-34.63229,-58.464844
FLORES,5.0,196.0,75.0,330000.0,1683.6734693877552,-34.629627,-58.456455
FLORES,3.0,62.0,75.0,133000.0,2145.1612903225805,-34.624045,-58.464197
FLORES,2.0,44.0,75.0,44400.0,1009.0909090909091,-34.621353,-58.460434
FLORES,1.0,34.0,75.0,101554.0,2986.8823529411766,-34.617364,-58.463318
FLORES,3.0,60.0,75.0,118000.0,1966.6666666666667,-34.625214,-58.472159
FLORES,5.0,143.0,75.0,170000.0,1188.811188811189,-34.629523,-58.470211
FLORES,2.0,43.0,65.0,61000.0,1418.6046511627908,-34.645699,-58.457646
FLORES,3.0,60.0,70.0,122000.0,2033.3333333333333,-34.638208,-58.466411
FLORES,0.0,34.0,75.0,92000.0,2705.8823529411766,-34.633526,-58.46067
FLORES,4.0,100.0,75.0,310000.0,3100.0,-34.633524,-58.46067
FLORES,6.0,306.0,75.0,470000.0,1535.9477124183006,-34.632973,-58.458609
FLORES,0.0,43.0,75.0,125000.0,2906.9767441860463,-34.636379,-58.470444
FLORES,0.0,43.0,75.0,120000.0,2790.6976744186045,-34.636379,-58.470444
FLORES,4.0,77.0,75.0,165000.0,2142.8571428571427,-34.616729,-58.466512
FLORES,3.0,62.0,80.0,159000.0,2564.516129032258,-34.625853,-58.454505
FLORES,3.0,100.0,80.0,160000.0,1600.0,-34.626797,-58.457321
FLORES,3.0,68.0,80.0,160000.0,2352.9411764705883,-34.627353,-58.458625
FLORES,3.0,57.0,70.0,118000.0,2070.1754385964914,-34.638208,-58.466411
FLORES,4.0,84.0,75.0,77000.0,916.6666666666666,-34.644636,-58.453051
FLORES,2.0,48.0,75.0,125000.0,2604.1666666666665,-34.636661,-58.47117
FLORES,3.0,63.0,75.0,95000.0,1507.936507936508,-34.64512,-58.452427
FLORES,3.0,70.0,75.0,159000.0,2271.4285714285716,-34.622786,-58.4606
FLORES,3.0,92.0,75.0,300000.0,3260.8695652173915,-34.622464,-58.459928
FLORES,2.0,36.0,75.0,120000.0,3333.3333333333335,-34.621728,-58.457514
FLORES,4.0,135.0,75.0,380000.0,2814.814814814815,-34.623448,-58.462438
FLORES,4.0,200.0,75.0,560000.0,2800.0,-34.624389,-58.465247
FLORES,2.0,42.0,75.0,90000.0,2142.8571428571427,-34.625145,-58.467376
FLORES,4.0,109.0,75.0,310000.0,2844.0366972477063,-34.633524,-58.46067
FLORES,3.0,65.0,70.0,135000.0,2076.923076923077,-34.626413,-58.463658
FLORES,6.0,168.0,65.0,259000.0,1541.6666666666667,-34.625987,-58.462156
FLORES,3.0,95.0,65.0,185000.0,1947.3684210526317,-34.619029,-58.470115
FLORES,3.0,65.0,60.0,135000.0,2076.923076923077,-34.626604,-58.466793
FLORES,3.0,53.0,60.0,112000.0,2113.2075471698113,-34.628625,-58.465927
FLORES,3.0,75.0,65.0,188200.0,2509.3333333333335,-34.63198,-58.459651
FLORES,2.0,48.0,65.0,108000.0,2250.0,-34.633622,-58.465221
FLORES,3.0,66.0,65.0,200000.0,3030.3030303030305,-34.631328,-58.457873
FLORES,0.0,30.0,70.0,75000.0,2500.0,-34.625714,-58.457504
FLORES,3.0,64.0,75.0,150000.0,2343.75,-34.626273,-58.457139
FLORES,3.0,110.0,70.0,285000.0,2590.909090909091,-34.624609,-58.458153
FLORES,1.0,40.0,80.0,99000.0,2475.0,-34.626578,-58.456838
FLORES,1.0,28.0,75.0,75000.0,2678.5714285714284,-34.626402,-58.456731
FLORES,3.0,74.0,70.0,158000.0,2135.135135135135,-34.625714,-58.457504
FLORES,3.0,80.0,70.0,220000.0,2750.0,-34.62437,-58.45836
FLORES,3.0,93.0,70.0,215000.0,2311.8279569892475,-34.62437,-58.45836
FLORES,1.0,41.0,70.0,96500.0,2353.6585365853657,-34.617955,-58.467625
FLORES,5.0,200.0,65.0,650000.0,3250.0,-34.622417,-58.457286
FLORES,2.0,33.0,65.0,74900.0,2269.6969696969695,-34.628712,-58.458225
FLORES,3.0,72.0,75.0,200000.0,2777.777777777778,-34.629969,-58.457613
FLORES,1.0,47.0,65.0,99000.0,2106.3829787234044,-34.634669,-58.455393
FLORES,4.0,138.0,70.0,210000.0,1521.7391304347825,-34.628597,-58.455668
FLORES,1.0,36.0,75.0,85000.0,2361.1111111111113,-34.616711,-58.466659
FLORES,1.0,36.0,75.0,86000.0,2388.8888888888887,-34.616711,-58.466659
FLORES,1.0,36.0,75.0,95000.0,2638.8888888888887,-34.616711,-58.466659
FLORES,1.0,39.0,75.0,110000.0,2820.5128205128203,-34.616711,-58.466659
FLORES,3.0,54.0,65.0,110000.0,2037.037037037037,-34.626007,-58.468685
FLORES,3.0,50.0,75.0,103900.0,2078.0,-34.632488,-58.465797
FLORES,2.0,50.0,70.0,102000.0,2040.0,-34.627366,-58.453193
FLORES,3.0,59.0,75.0,119900.0,2032.2033898305085,-34.635564,-58.467282
FLORES,3.0,52.0,75.0,129900.0,2498.076923076923,-34.632488,-58.457363
FLORES,3.0,79.0,75.0,150000.0,1898.73417721519,-34.636661,-58.47117
FLORES,3.0,82.0,75.0,174990.0,2134.0243902439024,-34.621284,-58.456443
FLORES,3.0,70.0,75.0,195000.0,2785.714285714286,-34.615963,-58.458539
FLORES,3.0,68.0,70.0,195000.0,2867.6470588235293,-34.615312,-58.458845
FLORES,3.0,95.0,70.0,228000.0,2400.0,-34.623392,-58.463372
FLORES,3.0,81.0,70.0,195600.0,2414.814814814815,-34.623392,-58.463372
FLORES,2.0,74.0,70.0,177600.0,2400.0,-34.623392,-58.463372
FLORES,1.0,38.0,70.0,91200.0,2400.0,-34.623392,-58.463372
FLORES,1.0,38.0,70.0,92200.0,2426.315789473684,-34.623392,-58.463372
FLORES,1.0,38.0,70.0,93200.0,2452.6315789473683,-34.623392,-58.463372
FLORES,1.0,38.0,70.0,94200.0,2478.9473684210525,-34.623392,-58.463372
FLORES,1.0,38.0,70.0,95200.0,2505.2631578947367,-34.623392,-58.463372
FLORES,2.0,58.0,70.0,140400.0,2420.689655172414,-34.623392,-58.463372
FLORES,2.0,48.0,70.0,97000.0,2020.8333333333333,-34.632874,-58.454979
FLORES,5.0,254.0,70.0,630000.0,2480.314960629921,-34.632873,-58.454977
FLORES,2.0,35.0,65.0,70000.0,2000.0,-34.635821,-58.461268
FLORES,2.0,100.0,70.0,150000.0,1500.0,-34.626025,-58.463823
FLORES,4.0,90.0,70.0,172000.0,1911.111111111111,-34.624697,-58.464413
FLORES,5.0,110.0,65.0,295000.0,2681.818181818182,-34.626076,-58.458313
FLORES,2.0,61.0,65.0,160500.0,2631.1475409836066,-34.624884,-58.459024
FLORES,1.0,45.0,65.0,111000.0,2466.6666666666665,-34.624884,-58.459024
FLORES,1.0,41.0,75.0,73500.0,1792.6829268292684,-34.623392,-58.462224
FLORES,4.0,158.0,75.0,450000.0,2848.1012658227846,-34.623392,-58.462224
FLORES,4.0,61.0,65.0,120000.0,1967.2131147540983,-34.625133,-58.461325
FLORES,3.0,83.0,65.0,225000.0,2710.843373493976,-34.622808,-58.462479
FLORES,4.0,158.0,65.0,450000.0,2848.1012658227846,-34.622808,-58.462479
FLORES,0.0,31.0,70.0,90000.0,2903.2258064516127,-34.627228,-58.458946
FLORES,2.0,54.0,65.0,95000.0,1759.2592592592594,-34.618626,-58.463368
FLORES,1.0,56.0,65.0,156000.0,2785.714285714286,-34.625174,-58.460162
CHACARITA,2.0,41.0,75.0,109900.0,2680.487804878049,-34.589827,-58.444777
CHACARITA,2.0,60.0,75.0,183000.0,3050.0,-34.581312,-58.449276
CHACARITA,2.0,61.0,70.0,245000.0,4016.3934426229507,-34.581407,-58.449324
CHACARITA,3.0,129.0,75.0,465000.0,3604.6511627906975,-34.58838,-58.438993
CHACARITA,3.0,98.0,75.0,470000.0,4795.918367346939,-34.58838,-58.438993
CHACARITA,1.0,36.0,60.0,93500.0,2597.222222222222,-34.593388,-58.45114
CHACARITA,1.0,36.0,60.0,95000.0,2638.8888888888887,-34.593388,-58.45114
CHACARITA,2.0,56.0,60.0,128000.0,2285.714285714286,-34.593388,-58.45114
CHACARITA,2.0,48.0,60.0,122000.0,2541.6666666666665,-34.593388,-58.45114
CHACARITA,2.0,48.0,60.0,120000.0,2500.0,-34.593388,-58.45114
CHACARITA,2.0,48.0,60.0,118000.0,2458.3333333333335,-34.593388,-58.45114
CHACARITA,2.0,41.0,60.0,130000.0,3170.731707317073,-34.580297,-58.453905
CHACARITA,1.0,48.0,75.0,115000.0,2395.8333333333335,-34.583191,-58.453043
CHACARITA,1.0,41.0,70.0,130200.0,3175.609756097561,-34.582126,-58.447226
CHACARITA,2.0,60.0,70.0,189500.0,3158.3333333333335,-34.582126,-58.447226
CHACARITA,2.0,60.0,70.0,181000.0,3016.6666666666665,-34.582126,-58.447226
CHACARITA,2.0,73.0,60.0,250000.0,3424.6575342465753,-34.582557,-58.447274
CHACARITA,3.0,71.0,60.0,215000.0,3028.169014084507,-34.58274,-58.447406
CHACARITA,2.0,40.0,60.0,115000.0,2875.0,-34.581591,-58.453127
CHACARITA,3.0,61.0,70.0,185000.0,3032.7868852459014,-34.580326,-58.452307
VILLA CRESPO,4.0,88.0,75.0,225000.0,2556.818181818182,-34.601413,-58.454099
VILLA CRESPO,2.0,50.0,75.0,131000.0,2620.0,-34.593234,-58.442048
VILLA CRESPO,1.0,47.0,75.0,112300.0,2389.3617021276596,-34.598243,-58.44924
VILLA CRESPO,1.0,47.0,75.0,138100.0,2938.2978723404253,-34.598243,-58.44924
VILLA CRESPO,1.0,47.0,75.0,170300.0,3623.404255319149,-34.598243,-58.44924
VILLA CRESPO,1.0,56.0,75.0,174000.0,3107.1428571428573,-34.598243,-58.44924
VILLA CRESPO,1.0,47.0,75.0,116100.0,2470.2127659574467,-34.598243,-58.44924
VILLA CRESPO,1.0,47.0,75.0,134300.0,2857.446808510638,-34.598243,-58.44924
VILLA CRESPO,1.0,47.0,75.0,136100.0,2895.744680851064,-34.598243,-58.44924
VILLA CRESPO,1.0,47.0,75.0,110600.0,2353.191489361702,-34.598243,-58.44924
VILLA CRESPO,1.0,37.0,75.0,85100.0,2300.0,-34.598243,-58.44924
VILLA CRESPO,1.0,37.0,75.0,88100.0,2381.0810810810813,-34.598243,-58.44924
VILLA CRESPO,3.0,60.0,75.0,123000.0,2050.0,-34.60146,-58.453782
VILLA CRESPO,2.0,36.0,80.0,74000.0,2055.5555555555557,-34.594802,-58.444252
VILLA CRESPO,1.0,33.0,75.0,95700.0,2900.0,-34.597773,-58.448669
VILLA CRESPO,1.0,41.0,75.0,123000.0,3000.0,-34.597773,-58.448669
VILLA CRESPO,4.0,102.0,75.0,222000.0,2176.470588235294,-34.601887,-58.45442
VILLA CRESPO,4.0,80.0,75.0,125000.0,1562.5,-34.60216,-58.454966
VILLA CRESPO,1.0,32.0,70.0,89000.0,2781.25,-34.595688,-58.439233
VILLA CRESPO,1.0,32.0,70.0,89000.0,2781.25,-34.595688,-58.439233
VILLA CRESPO,1.0,39.0,75.0,120000.0,3076.923076923077,-34.598094,-58.430073
VILLA CRESPO,1.0,40.0,75.0,118000.0,2950.0,-34.598094,-58.430073
